video_id,video_title,channel_title,view_count,like_count,total_comments,duration_minutes,comments_collected,total_comment_likes,avg_comment_likes,published_at
-4CBmpOy5gQ,"Завершити війну за добу? Ну звісно, сарказм.",Суспільне Новини,1398485,15078,319,0.6166666666666667,48,4032.0,84.0,2025-06-26 07:07:49
-4cWz9DF6K0,Devious Putin&#39;s secret Nato invasion plans REVEALED as experts warn Ukraine is just the start,The Sun,138903,2393,929,8.066666666666666,55,1410.0,25.636363636363637,2025-06-10 16:41:31
-DIZMHXdQqw,Would Taurus missiles be a game-changer? | Michael Clarke Ukraine war Q&amp;A,Sky News,163169,2921,569,41.483333333333334,73,1511.0,20.698630136986303,2025-05-28 11:45:21
-G7H9c1z-48,Ukrainian F-16 pilot killed while repelling Russian air attack | REUTERS,Reuters,486642,3725,0,1.3333333333333333,0,0.0,,2025-06-29 15:34:04
-HAzRey1EoM,What If Russia Finally Beat Ukraine?,60SecondClub,373161,10018,568,0.85,35,1771.0,50.6,2025-06-29 01:00:00
-J_gQ6qSKts,Russia Just Broke the War Wide Open | Russia-Ukraine War | WION | GRAVITAS,WION,143607,1257,378,4.433333333333334,41,898.0,21.902439024390244,2025-07-01 16:54:46
-SAQniXUCjo,Russia-Ukraine War: Putin Rains Drones on Ukraine! Kyiv &amp; Odesa in Flames; Zelensky In Shock | WION,WION,31336,199,83,1.2666666666666666,7,62.0,8.857142857142858,2025-06-10 08:37:05
-VPwF0iyIa4,Trump rejects Putin’s offer to help mediate Israel-Iran war; calls Russia-Ukraine war &#39;so stupid&#39;,WKYC Channel 3,22963,188,36,0.5333333333333333,6,56.0,9.333333333333334,2025-06-18 18:34:39
-ZXMhZb2ewg,Video of Ukrainian strike on two Russian locomotives carrying tanks and ammunition in Zaporizhzhia,Kanal13,381912,5153,146,9.1,39,724.0,18.564102564102566,2025-06-27 17:28:21
-pABK1ThRzE,Update from Ukraine | Awesome News! Strike on Ruzzian Base! They Lost Jets | Putin Panics,Denys Davydov,308446,37099,997,18.216666666666665,122,3971.0,32.549180327868854,2025-06-27 23:45:17
-vaU5DhNdHw,Why Did Ukraine Deny Military Aid From Taiwan?,Shawn Ryan Show,868566,25931,654,0.8333333333333334,51,3151.0,61.78431372549019,2025-06-21 21:00:00
-ygjaQnxGjw,👉 Soldados RUSOS se RINDEN por HAMBRE… y sus AVIONES se ATACAN entre SÍ | Guerra en Ucrania,ALMA CUANTICA,1652,211,15,10.283333333333333,0,0.0,,2025-06-14 19:22:12
01LzFhMG-xA,Real tank duel footage! A Ukrainian tank stops Russian column,FUTURE,309385,5109,125,8.333333333333334,18,233.0,12.944444444444445,2025-06-21 12:26:24
07JILk22NpQ,Putin Lost Control! Russia Threatens to Hit BERLIN If Ukraine Strike Capital Moscow with Taurus,PPR GLOBAL,58201,1428,307,19.566666666666666,33,923.0,27.96969696969697,2025-05-31 22:39:36
0G5X2awv-nU,You Won’t Believe What NATO Just Did For Ukraine - It’s OVER Putin,The Military Show,563307,11021,1053,17.266666666666666,63,3710.0,58.888888888888886,2025-06-24 17:15:00
0I3VW8x8AMY,"Russia-Ukraine War: Russian Missile and Drone Attack On Kyiv Kills 4, Injures At Least 20 | Shorts",WION,11370,123,8,0.75,0,0.0,,2025-06-06 12:50:30
0YPV_aQhB2I,Trump responds to Putin&#39;s attacks on Ukraine #trump #russia #war #ukraine #putin #world #shorts #us,Fox News,259022,11425,1594,0.5166666666666667,109,3508.0,32.18348623853211,2025-05-25 23:08:59
0hirQUmXxv8,Update on Iran and Ukraine | USA Strikes Iran and Ends Nuclear program? Ukraine hit huge Z-Train,Denys Davydov,315345,29949,1468,21.316666666666666,125,2650.0,21.2,2025-06-22 16:00:06
0scNGknMy-4,Amazing facts about Russia 🇷🇺 vs Ukrain 🇺🇦 #russia #ukraine #factsmine #facts #amazingfacts,Factsmine,4,0,0,0.9666666666666667,0,0.0,,2025-06-16 07:58:31
0zymlipCZY4,Funny incidents on the Russia Ukraine battlefield #military #usa #amazing #shorts #ukraine,Anne Vipondyhtre,116252,1242,140,1.0,17,375.0,22.058823529411764,2025-06-13 11:13:38
11GK1oX_13c,Kharkiv hit by &#39;most powerful attack&#39; of Russia-Ukraine war,We Are Iowa Local 5 News,45477,214,102,2.1333333333333333,13,181.0,13.923076923076923,2025-06-08 03:11:53
144iFGYbU7U,Canada Just STUCK IT to Russia Where It HURTS,The Military Show,391776,8552,881,18.833333333333332,169,5632.0,33.32544378698225,2025-07-01 23:15:49
1FEVPj4KhNM,Zelenskyy discusses Ukraine&#39;s &#39;Operation Spiderweb&#39; targeting Russian aircraft,NBC News,119152,1102,191,0.5333333333333333,28,435.0,15.535714285714286,2025-06-02 16:55:52
1FdrKDFDoB4,"Russia-Ukraine War: 50,000 Russian Troops On Sumy Front, 213 Settlements Evacuated | WION Newspoint",WION,70468,683,116,3.5833333333333335,21,318.0,15.142857142857142,2025-06-09 08:03:57
1GZysLQfYy0,Russia-Ukraine War: Russia&#39;s Tornado-S System Turns Battlefield Into Firestorm | World News,WION,27185,234,56,3.8833333333333333,4,28.0,7.0,2025-06-27 07:55:33
1Kmvzlvlrmo,Trump calls on Putin to end invasion of Ukraine after US bombs Iran out of war,Times Radio,358923,6936,1482,20.666666666666668,103,3982.0,38.66019417475728,2025-06-29 08:00:04
1R1NZmYYrVA,"Watch: Russian Strikes Hit Cities in Western Ukraine, Kyiv | Subscribe to Firstpost | N18G",Firstpost,55252,994,77,0.7666666666666667,10,245.0,24.5,2025-06-07 12:37:11
1byeMKUB5b4,&#39;Get This War Ended&#39; | Trump sends message to Putin and Zelenskyy,WSYX ABC 6,32669,269,22,0.48333333333333334,1,106.0,106.0,2025-05-10 18:05:47
1hOiGlTEdsQ,Ukraine SHREDS Russia’s EYES IN THE SKY,The Military Show,907397,16279,649,17.25,103,3683.0,35.75728155339806,2025-06-10 17:15:01
1iWrdq4zmnw,Update from Ukraine | Ukraine Strikes Back with many Drones. Ruzzia is Losing Caucasus. Elon Panics,Denys Davydov,275481,34725,858,17.483333333333334,117,3781.0,32.31623931623932,2025-07-01 07:53:15
1jZHmAULvcU,‘Enough With Ukraine!’ Orban Declares War-Tied Nations Don’t Belong in NATO or EU! | Times Now World,Times Now World,98234,1236,546,3.5833333333333335,65,1972.0,30.338461538461537,2025-06-25 16:00:06
1rpNxxKkUVU,Russia’s Silence After Ukraine’s Massive Drone Strike – What’s Coming Next? #russia #ukraine #putin,The Continental Brief,31635,282,7,0.5833333333333334,0,0.0,,2025-06-02 21:30:07
1ydPYUE5XrE,New Images Show Russian Air Base After Ukraine Drone Attack,TODAY,1562337,12174,2038,2.55,155,11519.0,74.31612903225806,2025-06-03 12:30:08
2B6SbePVg8Y,Ukraine says at least 40 Russian warplanes hit in massive drone strikes | BBC News,BBC News,1477387,21736,5152,3.45,242,33533.0,138.56611570247935,2025-06-01 13:45:04
2Hg-sZEYOWg,Trump told Putin to “mediate your own” Ukraine war before Israel and Iran,The Sun,49988,451,89,0.4,10,122.0,12.2,2025-06-18 20:06:22
2JsmSs3oPjc,Russia in &#39;far worse position now&#39; than during 2022 talks | Michael Clarke analysis,Sky News,499806,5617,1808,1.85,173,6420.0,37.10982658959538,2025-05-16 14:37:44
2gBiokRe2CM,Russia-Ukraine War: Russia Takes Over 150 Ukrainian Settlements In 150 Days | WION GAME PLAN,WION,117547,1127,349,4.016666666666667,27,533.0,19.74074074074074,2025-06-14 01:30:03
2hdTu5yBOU0,Des drones UJ-26 « Bober » ont frappé des cibles importantes en Crimée la nuit dernière. #guerre,russianspinfr,57,1,0,0.36666666666666664,0,0.0,,2025-07-01 20:16:06
2omRjlPlf2s,Russia Ukraine War | Ukraine Releases New Footage Of Attack On Russian Air Bases,NDTV,31968,510,5,1.9333333333333333,2,23.0,11.5,2025-06-08 08:00:09
3-PQG9gOhXo,Top 5 Shocking Moments in the Russia-Ukraine War You Didn’t See Coming!,Military TV,59660,1232,223,8.483333333333333,15,243.0,16.2,2025-05-16 14:00:08
3-j_mYQOvWY,Russia&#39;s Largest Missile &amp; Drone Attack on Ukraine | Subscribe to Firstpost | N18G,Firstpost,453650,9758,1011,0.6833333333333333,99,4969.0,50.19191919191919,2025-05-25 14:20:03
33cDTm5Q3R8,"¡ALERTA ROJA en KIEV! ATAQUE deja MUERT0S, HERID0S | Guerra en Ucrania Ultima Hora en Vivo",ALMA CUANTICA,243,50,11,5.0,0,0.0,,2025-05-25 14:00:10
3N56JxYsNTY,Ukraine DESTROYED Russian Bombers in Biggest Surprise Attack of War,The Infographics Show,335491,5903,414,20.4,61,2706.0,44.36065573770492,2025-06-20 18:11:01
3R7j74bq3-w,Ukrainian heavy strike OBLITERATES Russian artillery as drones drop shells on dugouts,The Sun,65173,1466,141,8.383333333333333,17,231.0,13.588235294117647,2025-06-30 07:00:08
3SMaF07tgeY,Trump Calls Putin &quot;Absolutely Crazy&quot; Over Ukraine War #putin #trump #ukraine,Mojo Story,8034,60,18,0.7333333333333333,1,6.0,6.0,2025-05-26 08:53:07
3T6wUhuZkX0,TERCERA BRIGADA ARRASA a RUSIA: Guerra en Ucrania 2025,ALMA CUANTICA,978,201,19,8.5,0,0.0,,2025-05-15 23:06:34
3WFdg9LU8og,Ukrainian Spymasters GOT INSANELY Good – Russian Generals DROPPING Like FLIES,The Military Show,1001353,17496,763,19.683333333333334,130,5931.0,45.62307692307692,2025-06-13 17:00:10
3agEhaMip34,Trump: No movement on peace talks without Putin,Reuters,14006,118,0,0.38333333333333336,0,0.0,,2025-05-15 16:19:32
3oJQazBWbOM,"Russia Ukraine War | Ukraine’s Capital Hit By Large-scale Russian Drone, Missile Attack",NDTV,44712,237,27,0.75,2,12.0,6.0,2025-05-25 06:00:03
4CTei0kDQ4g,Ukraine war: Russia launches attack after rejecting ceasefire deal  | LiveNOW from FOX,LiveNOW from FOX,124956,747,705,2.533333333333333,76,1094.0,14.394736842105264,2025-05-12 09:44:38
4XQLVvIgw7g,Russia-Ukraine War: Zelensky Says Drone Strikes Hit Russia Hard | World News | WION,WION,43392,358,136,4.433333333333334,15,175.0,11.666666666666666,2025-06-09 10:46:04
4Yx20e4sJFU,Russia-Ukraine War LIVE: Russia Seizes Over 150 Ukrainian Settlements In 150 Days | War LIVE,WION,31641,115,6,708.3333333333334,0,0.0,,2025-06-15 01:29:38
4iAvP4-c4CI,Trump on ending Russia-Ukraine war,CNBC Television,46240,995,320,1.7333333333333334,22,382.0,17.363636363636363,2025-06-25 16:06:00
4lNP7BRcOiw,This Will END Russia’s Ammo Advantage FOREVER!,The Military Show,499728,11394,573,19.816666666666666,77,2039.0,26.48051948051948,2025-05-14 21:25:26
4y4_00WrbCY,Russian bombers explode in flames as Ukraine launches massive strike on Vlad airfields,The Sun,452427,7104,1827,1.4833333333333334,214,19124.0,89.3644859813084,2025-06-01 12:25:16
5Ulawo-FKb8,Ukraine launches point-blank AMBUSH on Russian troops in frontline battle,The Sun,73086,1336,92,8.3,8,129.0,16.125,2025-06-12 08:31:47
5bkvMUuMBwQ,Russo-Ukrainian war on map[2022-2025] mapping,Caucasian mapping,357600,703,265,1.6166666666666667,29,352.0,12.137931034482758,2025-05-22 17:17:28
5cqbYqXuUu4,Russia-Ukraine War: Kyiv Residents Take Shelter In Metro Station Furing Russian Attack | WION Shorts,WION,13330,144,13,0.85,1,8.0,8.0,2025-05-25 11:40:58
5jJaokZKdcY,Ukraine’s DEEP STRIKE Takes Out BRAINS of Russia&#39;s WAR Machine,The Military Show,598338,12734,551,17.3,98,3495.0,35.66326530612245,2025-06-10 14:45:02
5rQ2f48g370,Russia-Ukraine War: Aftermath as Russia launches overnight drone attacks on Ukraine regions | WION,WION,18788,262,11,0.7333333333333333,0,0.0,,2025-06-04 10:23:53
64uLO0GlTcI,Frontline ER: Inside Ukraine’s Makeshift Combat Hospitals | Frontline | Daily Mail,Daily Mail World,295083,6232,511,40.63333333333333,117,3738.0,31.94871794871795,2025-05-27 17:00:14
661BOSvHcAo,Russia Vs Ukraine: Russia बम मारेगा? | Tnnb | Retd. Major Gaurav Arya | Hindi News | #shorts,TIMES NOW Navbharat,95738,1005,2,0.7166666666666667,0,0.0,,2025-06-04 08:30:22
677g2SsetMs,"Jeffrey Sachs: The Dark Forces Pushing Trump Into War With Iran, &amp; Ukraine/Russia New Escalation",Tucker Carlson,1402075,49785,8235,134.8,296,37637.0,127.15202702702703,2025-06-11 18:48:39
6S0XzaGytcE,Ucrania Declara la Victoria Mientras el Plan de Pokrovsk de Rusia se Derrumba Estrepitosamente,Punto de Ruptura,9889,706,79,22.633333333333333,3,16.0,5.333333333333333,2025-05-03 22:28:39
6VD3vSsoAZU,Russia-Ukraine War LIVE: Russia Seizes Over 150 Ukrainian Settlements In 150 Days | War LIVE,WION,23710,113,13,361.05,0,0.0,,2025-06-15 07:20:20
6_y15ztfBoE,"Ông Trump gọi điện cho Putin,chiến tranh Ukraine sắp kết thúc?#shorts #putin #ukraine #donaldtrump",8XX BẢN TIN CHÍNH TRỊ,57,2,0,0.65,0,0.0,,2025-05-20 11:39:56
6dUDjbvxpMA,"Russian drone attack on Ukraine bus kills nine, officials say | BBC News",BBC News,67592,633,873,4.683333333333334,110,1839.0,16.71818181818182,2025-05-17 07:30:33
6g4DvZxuuHs,Russia-Ukraine War: Russian Iskander Missile Hits Ukrainian Military Base | Caught On Cam |Originals,WION,56130,367,70,1.9333333333333333,10,241.0,24.1,2025-05-21 15:45:00
6j9xcCXvrzk,How Ukraine&#39;s Stealthiest Missiles Go Undetected - Storm Shadow | War on Tape | Daily Mail,Daily Mail World,311150,5147,251,20.366666666666667,36,615.0,17.083333333333332,2025-06-12 15:15:03
6p7AOYALxoA,Update from Ukraine | Awesome! Great News from Frontline! Ruzzian Army had to retreat from...,Denys Davydov,335031,38735,1260,23.65,334,8886.0,26.604790419161677,2025-05-17 20:50:26
6pv_MfMLKEI,"Russia-Ukraine War: Russia Unleashes Its Fury, Sweeping Across Ukrainian Cities  | WION Fineprint",WION,84049,827,148,4.733333333333333,16,402.0,25.125,2025-06-09 16:14:33
6tO_vHsWiT4,LIVE: Ukraine Drone Attack on Russia |Russia Threatens World War 3 |Trump |Russia Ukraine War,Firstpost,92728,534,23,715.0,0,0.0,,2025-06-03 06:10:03
7-35PPwbxAY,How will Russia retaliate after Ukraine&#39;s Operation Spider Web?,Daily Mail World,17397,129,17,0.85,3,20.0,6.666666666666667,2025-06-06 16:40:54
7Fv3Am393bQ,"#Russia parades drones during #VictoryDayparade, used by forces in #Ukraine war | #shorts",StratNewsGlobal,155816,1456,36,0.25,4,36.0,9.0,2025-05-09 13:07:51
7HTy2-Sm7aU,Will Putin go nuclear after Ukraine’s daring attacks? Michael Clarke answers your questions,Sky News,282391,4430,1002,54.63333333333333,78,1522.0,19.512820512820515,2025-06-04 14:10:43
7V4jjr_srkw,All Alarms GO OFF! Critical Ukrainian Defenses BREACHED! | RFU News,RFU News — Reporting from Ukraine,447874,24830,1228,5.5,115,7334.0,63.77391304347826,2025-05-30 18:00:14
7Xc3J2-Oqs8,Massive Russian assault among biggest attacks on Ukraine since start of war,NBC News,456709,1459,1119,1.55,123,3153.0,25.634146341463413,2025-06-30 01:00:18
7buqIOivc2Y,Trump: &#39;Putin wants me in Turkey&#39; for Russia-Ukraine war talks,The National Desk,12254,103,20,0.8833333333333333,0,0.0,,2025-05-14 16:25:08
7mybv-4537c,Update from Ukraine | Wow! Ukraine Strikes Many Ruzzian Bombers! Awesome News!,Denys Davydov,348176,43195,1827,22.216666666666665,255,15338.0,60.14901960784314,2025-06-01 22:02:49
7pV8mrcsiA4,Putin humiliated as Russian war facility EXPLODES in Ukrainian drone strike,The Sun,1309447,14200,3039,2.1166666666666667,193,23187.0,120.139896373057,2025-06-09 09:34:04
7wYmhTtSypY,President&#39;s Russia-Ukraine War Strategy: Progress &amp; Peace Plan,AI Review Room Podcast,3228,21,5,0.6833333333333333,0,0.0,,2025-06-09 04:23:25
800QeUOu10s,Americans Are DONE With the Ukraine War Narrative,PBD Podcast,61699,1457,180,0.31666666666666665,16,240.0,15.0,2025-06-08 13:00:10
8AwX_vjOVVg,Russia’s ‘Unbreakable Wall’ Just Fell – Ukraine’s Drones Did the Impossible,The Military Show,800912,15443,577,17.516666666666666,105,3791.0,36.10476190476191,2025-06-19 17:15:01
8LK1PWoHzSw,Update from Ukraine | New Evidence! Ruzzia Lost two A-50 and many Tupolev Planes | It is Awesome!,Denys Davydov,798772,53278,2342,23.6,226,15563.0,68.86283185840708,2025-06-04 17:32:11
8MrXvHy3TxY,All Hell Breaks Loose! Massive Russian Columns ATTACK 2 NEW REGIONS! | RFU News,RFU News — Reporting from Ukraine,436045,28486,896,5.283333333333333,121,6225.0,51.446280991735534,2025-05-27 18:00:07
8P0JytAdPlA,Ukraine vs Russia  Estimated War Losses 2022-2025,The Comparison Zone,131545,235,23,0.15,3,23.0,7.666666666666667,2025-06-05 04:44:18
8VtUQmsTYZQ,"live news ,#todaylivenews #ukraine war news update today ,war in Ukraine today #ajjtak #shorts",TEJ AJJ TAK NEWS LIVE,138,8,0,0.9833333333333333,0,0.0,,2025-06-24 02:33:35
8_rzuhWLaL4,Russia-Ukraine War LIVE: Kyiv Devastated! Russia Launches Massive Attack On Ukraine | War LIVE,WION,48036,210,67,49.25,5,40.0,8.0,2025-06-19 11:08:35
8pTyKNrz_cQ,Inside Ukraine&#39;s Deadly Female Fighting Force I Times Documentaries,Times Originals,216467,6921,677,14.416666666666666,89,3124.0,35.10112359550562,2025-06-13 16:00:06
94rCbb8jEHY,TRUMP shows COMPASSION after learning JOURNALIST&#39;S HUSBAND Is FIGHTING in UKRAINE WAR,Diario AS,372772,3578,1085,1.5833333333333333,99,5011.0,50.61616161616162,2025-06-25 15:01:19
99UdfT8e9lg,How Ukraine&#39;s growing sky power is redefining modern warfare,CNN,1279754,8388,2206,9.266666666666667,113,7579.0,67.070796460177,2025-06-06 23:53:56
9HdmJ8uT-Yo,Three Ukraine soldiers STORM fortified Russian positions blowing up bunkers and trenches,The Sun,124654,1964,82,8.683333333333334,15,366.0,24.4,2025-06-04 07:14:34
9KEOsDuVqrc,Analyst PREDICTS - Russia Will Go DOWN Before 2026,The Military Show,349707,6852,957,15.816666666666666,84,3311.0,39.416666666666664,2025-05-25 13:00:15
9Vg0MaIjdgU,Heartstopping drone footage shows Ukrainian assault on Russian war train,The Sun,233193,4326,203,9.066666666666666,34,735.0,21.61764705882353,2025-05-26 07:45:00
9epcpGOdX9I,‘Kind of a Trojan horse’: Ex-NATO commander reacts to drone attack deep inside Russia,CNN,1332995,17358,4573,11.016666666666667,287,35816.0,124.79442508710801,2025-06-02 12:29:49
9ggR2bZOxWg,Putin’s Forces WRECKED in SKY and FIELD by Ukraine STRIKES,The Military Show,309720,6974,274,19.25,55,1270.0,23.09090909090909,2025-05-15 20:20:16
9hUTUzY7y7I,"Bridges and overpasses burn, collapse: Ukrainian Army have come up with a way to stop Russia",Kanal13,264294,5790,148,10.9,37,698.0,18.864864864864863,2025-06-13 23:00:06
9k1kHfVzB_k,Inside Ukraine&#39;s Special Operations Forces,Kyiv Independent,548047,10277,355,17.016666666666666,62,2262.0,36.483870967741936,2025-06-21 12:06:50
9sQinG1iImM,"Russia-Ukraine War: Putin Orders Fleet Expansion: Carriers, Subs, Drone Ships | Fineprint",WION,29785,313,67,2.933333333333333,6,67.0,11.166666666666666,2025-06-10 16:12:59
9tKv1-OaFxA,"Ukrainian army destroyed large group of Russian officers and missilemen, along with Iskander-M",Kanal13,33423,1052,32,8.95,8,77.0,9.625,2025-06-09 21:07:21
9x3Yr-qphSI,Screams erupt after Russian trench is blasted with bullets and grenades,Daily Mail News,6322633,49494,1955,0.4666666666666667,126,10514.0,83.44444444444444,2025-05-12 22:12:58
A1hmS_e8rj0,Dad Made Him Laugh One Last Time...Then He Understood 💔,Jou Motivation,1320658,15213,453,0.38333333333333336,25,796.0,31.84,2025-06-21 20:38:02
A1jCaP_R02Y,DRONES UCRANIANOS ARRASAN A RUSOS y Zelensky NEGOCIA PAZ con Trump | Guerra en Ucrania,ALMA CUANTICA,711,149,13,8.916666666666666,0,0.0,,2025-05-20 18:00:14
A7FxMzo7SGg,Russia-Ukraine War: Ukrainian Drones Hit 4 SU-34 Fighter Jets at Russian Airbase | WION,WION,119026,851,87,4.95,7,101.0,14.428571428571429,2025-06-28 17:18:33
A7Vw7ESULsk,Trump Pushes Talks Over War #trump #breakingnews #ukraine,NewsFlash!,3310,136,0,0.9,0,0.0,,2025-05-30 13:00:31
AGRO61a7jmU,Trump Says Ending Russia-Ukraine War &#39;More Difficult&#39; Than People Think,Newsweek,52676,469,301,0.9166666666666666,28,489.0,17.464285714285715,2025-06-25 15:40:12
AMG3i2mMPa0,BIGGEST Drone Strike Ever OBLITERATES Russia’s Missile Plant Outside Moscow!,The Military Show,508570,9820,380,16.583333333333332,75,2047.0,27.293333333333333,2025-05-29 14:56:29
AWoAQLRto54,New spat between Ukraine and Russia,7NEWS Australia,14764,123,14,0.43333333333333335,0,0.0,,2025-05-30 03:14:39
Ac0tI_xC0IQ,Putin’s Troops SURRENDER in SHOCK Raid by Ukraine,The Military Show,326572,7488,328,19.316666666666666,74,2065.0,27.905405405405407,2025-05-09 21:12:05
AfV3kzo_AYU,"Update from Ukraine | Ukraine Stopped Huge Attack | NATO Fails with 5% limit, TACO is Weak in Iran",Denys Davydov,279508,29964,1742,29.25,129,3722.0,28.852713178294575,2025-06-20 16:00:06
AgiWZDRZ4uE,Ukraine Just Scored a MONUMENTAL Victory: Total LIBERATION of ANDRIIVKA,The Military Show,947052,19047,581,15.9,132,5506.0,41.71212121212121,2025-06-16 17:30:01
AjHShgoXf8E,Ukraine&#39;s attacks turned population of Crimea against the Kremlin; &quot;Putin has left us defenseless&quot;,Kanal13,83361,2036,109,11.25,21,432.0,20.571428571428573,2025-06-16 05:00:06
Ak6530P8SZ0,Ukraine drones ANNIHILATE three Russian howitzers as they explode in flames,The Sun,67939,1420,123,8.683333333333334,44,604.0,13.727272727272727,2025-06-03 07:12:18
An7ezuS6ecA,Russia-Ukraine War: Drone Captures Damage To Residential Building In Kharkiv | WION Shorts,WION,26146,260,32,0.7666666666666667,1,13.0,13.0,2025-06-07 15:29:41
AuF6mg2w7J4,"In Secret Call, Trump Reveals Putin’s Actual Ukraine War Plan To Macron, Zelensky, Meloni &amp; EU Chief",Hindustan Times,41850,230,96,4.233333333333333,9,119.0,13.222222222222221,2025-05-22 18:14:58
B-2fDmIfy70,Putin Betrayed Iran - Israel’s AIR FORCE CONTROL THE SKIES | Ukraine Update,Artur Rehi,89008,9976,698,27.95,95,2008.0,21.13684210526316,2025-06-18 15:16:32
B1TKU7D0VuE,"Ukraine Just Put 50,000 Russian Troops in CHECKMATE!",The Military Show,411243,9507,312,16.05,68,1469.0,21.602941176470587,2025-06-27 13:15:02
B4n40AQxmao,Russia-Ukraine War: Tornado Strike Destroys Ukraine&#39;s Secret Drone Base | WION | GRAVITAS,WION,91963,1246,124,3.1166666666666667,13,229.0,17.615384615384617,2025-05-29 17:26:23
BDwphvfVmrU,Russian Civilian Economy COLLAPSING Under Putin&#39;s War Machine!,Combat Veteran Reacts,124111,7055,865,35.78333333333333,89,2030.0,22.808988764044944,2025-05-18 23:29:30
BFC4pA91GY4,Ukraine set a forest trap in Sumy;  Russian battalion with a large number of soldiers was ambushed,Kanal13,75530,1514,45,9.85,7,62.0,8.857142857142858,2025-06-30 00:00:06
BG0YtKx5GpA,"Ukraine&#39;s F-16, Su-27, MiG-29, Mirage 2000 jets begin destroying Russian targets as a team",Kanal13,426125,7180,575,9.566666666666666,53,1894.0,35.735849056603776,2025-06-05 04:00:06
BZHBnaOukXY,Ukraine troops OBLITERATE Russian tanks in massive three-hour-long battle,The Sun,89463,1467,90,8.133333333333333,14,270.0,19.285714285714285,2025-06-20 08:02:11
BnqoxOPrqwA,Russia-Ukraine War: Ukraine&#39;s SBU Says It Hit The Crimea Bridge Underwater With Explosives,WION,33210,223,40,0.5,10,76.0,7.6,2025-06-03 12:27:17
BtK8Mwrbvxs,Russian soldiers shoot their own commander and troops surrender en masse,Kanal13,843076,12575,946,8.25,86,4983.0,57.94186046511628,2025-06-22 02:00:06
BxccSDXPb8w,Russian positions WIPED OUT as Ukrainian military unit deploys fibre-optic FPV attack drones,The Sun,102606,1698,134,8.883333333333333,9,131.0,14.555555555555555,2025-06-16 07:07:54
BySj4OtfdBU,Helmet Cam Footage from Bakhmut,Military Frontline,599622,0,79,0.43333333333333335,6,48.0,8.0,2025-06-30 18:00:10
C1gjbG-rPaQ,McConnell Confronts Hegseth On Trump&#39;s Goal For Russia-Ukraine War,Newsweek,24924,470,245,1.9333333333333333,23,282.0,12.26086956521739,2025-06-11 17:08:41
C3n0-paG4pQ,Russia-Ukraine War: Russian Prisoners Of War Pose For Cameras In Belarus After Release From Ukraine,WION,16867,227,7,0.6,0,0.0,,2025-05-24 11:08:22
C9iP_p7pO7c,Ukrainian Soldier Opens Fire On Russian Positions With Machine Gun #warinukraine,UNITED24,857748,18889,314,0.26666666666666666,49,1523.0,31.081632653061224,2025-06-20 20:30:01
CAZw-m-G3T4,Update on Iran and Ukraine MAGA Explodes as US Nears Iran War WW3 fears Grow,Denys Davydov,200107,23590,1461,26.15,110,3186.0,28.963636363636365,2025-06-19 09:48:38
CH0snoQ3tcI,Russia-Ukraine War: Widespread Damage In Kyiv Region After Deadly Russian Drone and Missile Attack,WION,194426,4238,490,0.7,61,2816.0,46.16393442622951,2025-05-25 11:40:01
CZG9yTjb7xY,Zelensky challenges Putin to meet him for talks over ending war. #Ukraine #Russia #BBCNews,BBC News,65832,814,186,0.5833333333333334,23,261.0,11.347826086956522,2025-05-12 11:58:03
C_ERqM4aqgY,Russian Soldier Surrendered to Ukrainian FPV Drone With Munition #warinukraine #drone,UNITED24,1222838,17013,172,0.3333333333333333,35,1904.0,54.4,2025-06-26 13:00:22
Ch4G7KTS3rI,Russia-Ukraine War: Moscow Says Attack &#39;Purposefully Exaggerated&#39; | WION Newspoint,WION,129566,679,183,2.533333333333333,15,191.0,12.733333333333333,2025-06-12 07:14:45
Cj-IuqYdm00,War LIVE: Russia Begins Revenge Attack? Drone Attack On Ukraine | Will Putin Give Nuclear Response?,WION,30251,141,8,715.0,0,0.0,,2025-06-05 08:09:26
Ckf0bD2DXN8,Kaliningrad Plunges into DARKNESS - Russian Connection has been CUT By Ukraine&#39;s Elites,Oracle Eyes,104089,3433,96,20.45,13,226.0,17.384615384615383,2025-06-23 14:34:16
CuaJTFkamC4,BREAKING NEWS LIVE UPDATE: HOLY CR@P! Ukraine Destroying Bombers &amp; Airbases as We Watch!,ATP Geopolitics,46010,2602,361,31.666666666666668,107,1955.0,18.27102803738318,2025-06-01 12:18:40
D-VxAh4U1UY,Russia Ukraine War LIVE | Russia Launches Fresh Attacks On Eastern Ukraine | Putin | Zelensky | N18G,CNN-News18,4629,27,3,225.76666666666668,0,0.0,,2025-06-29 18:52:32
D-tN-Fk9lPA,"NATO summit: Trump meets with Zelenskyy, considers &#39;patriot missiles&#39; for Ukraine",LiveNOW from FOX,107881,1286,375,14.183333333333334,48,776.0,16.166666666666668,2025-06-26 02:30:14
D9zdISKcY_0,"Russian Invasion of Ukraine: Every Day to June 1st, 2025 using Google Earth",mapsinanutshell,192157,2392,910,8.15,101,3077.0,30.465346534653467,2025-05-31 23:25:09
DJigKwOb0Zc,Russian air defence system EXPLODES into fireworks after Ukrainian precision hit,The Sun,122223,3125,195,8.25,25,447.0,17.88,2025-05-14 07:00:14
DMOjOJnAd8A,Russia’s ENTIRE Artillery WIPED OFF the Map… Ukraine Destroys it ALL,The Military Show,606483,13613,586,16.166666666666668,84,3817.0,45.44047619047619,2025-06-26 17:15:01
